Payment ID,Date of Payment,Amount Paid,Payment Method,Payment Status,Policy ID
PAY50055870,2022-06-14,728.72,Cash,Failed,POL43784976
PAY82131617,2022-10-29,198.24,Cash,Successful,POL91516623
PAY82297830,2024-09-10,1444.91,Credit Card,Successful,POL73793836
PAY16378903,2024-11-05,417.48,Bank Transfer,Successful,POL18546067
PAY75872742,2022-03-09,1147.63,Credit Card,Failed,POL58829430
PAY68655693,2023-11-09,928.55,Credit Card,Successful,POL87102563
PAY44188916,2024-02-26,723.48,Credit Card,Successful,POL33177916
PAY19527187,2022-10-16,1425.57,Bank Transfer,Failed,POL65041637
PAY77811608,2023-06-27,1239.64,Cash,Failed,POL19976069
PAY44411054,2022-07-13,847.62,Bank Transfer,Failed,POL37435643
PAY70255330,2023-03-20,518.5,Credit Card,Successful,POL90628400
PAY54691158,2023-05-07,1272.51,Bank Transfer,Successful,POL75133618
PAY36140200,2022-12-01,172.38,Credit Card,Successful,POL04847102
PAY34085482,2024-07-01,850.54,Credit Card,Failed,POL19957770
PAY51676003,2022-09-28,699.14,Cash,Failed,POL16164633
PAY59978515,2024-01-17,1085.51,Bank Transfer,Successful,POL69702312
PAY84379206,2022-02-07,652.28,Cash,Failed,POL08895135
PAY15169087,2023-04-18,1106.25,Cash,Failed,POL72359932
PAY32341034,2024-03-09,918.39,Credit Card,Successful,POL32150481
PAY89387523,2024-03-04,689.37,Credit Card,Failed,POL79722953
PAY63648293,2023-05-13,188.74,Credit Card,Successful,POL63810929
PAY82607281,2022-11-15,91.93,Bank Transfer,Failed,POL92070714
PAY89600229,2022-12-26,219.64,Bank Transfer,Successful,POL72790503
PAY95723382,2023-07-27,946.09,Cash,Successful,POL72485507
PAY01674523,2023-09-18,51.94,Credit Card,Successful,POL08713900
PAY41278633,2024-05-12,579.41,Cash,Successful,POL21502536
PAY66442522,2022-10-16,1261.37,Cash,Successful,POL91428444
PAY36865544,2022-12-19,1280.45,Cash,Successful,POL42310944
PAY54483929,2023-12-11,300.99,Cash,Failed,POL85106188
PAY61687674,2023-02-26,494.78,Cash,Failed,POL61565089
PAY78511662,2024-04-13,1068.07,Bank Transfer,Successful,POL73952203
PAY98672648,2022-05-12,439.12,Cash,Successful,POL63232424
PAY11222210,2022-05-20,1453.71,Credit Card,Successful,POL99450257
PAY46445341,2023-04-01,482.01,Cash,Successful,POL41321341
PAY57915420,2022-09-03,1380.38,Cash,Successful,POL64674789
PAY36815177,2022-05-20,587.62,Credit Card,Failed,POL94998693
PAY32133839,2022-01-08,978.26,Credit Card,Failed,POL02588835
PAY37710202,2023-04-07,218.54,Cash,Failed,POL03123237
PAY08302266,2023-02-02,589.77,Credit Card,Failed,POL49819394
PAY77302061,2023-04-10,1058.66,Credit Card,Failed,POL66023892
PAY96353424,2024-11-22,731.14,Cash,Successful,POL65886871
PAY14670314,2022-12-25,1007.5,Bank Transfer,Successful,POL83011095
PAY15107833,2023-06-09,761.38,Credit Card,Failed,POL06318068
PAY73792389,2024-09-23,1412.85,Credit Card,Successful,POL38489977
PAY82374228,2024-09-25,586.04,Cash,Failed,POL37801835
PAY02206423,2024-03-01,1092.27,Bank Transfer,Successful,POL84705908
PAY21749069,2023-08-21,269.43,Bank Transfer,Successful,POL01386021
PAY41606496,2024-02-22,849.94,Credit Card,Successful,POL83011095
PAY87959565,2023-05-25,838.46,Credit Card,Failed,POL89915201
PAY30942030,2023-03-11,1031.12,Cash,Failed,POL09045141
PAY70817127,2024-04-20,1205.42,Credit Card,Successful,POL13716373
PAY63457650,2022-05-21,440.34,Credit Card,Failed,POL96567148
PAY02943974,2022-05-27,670.84,Credit Card,Successful,POL95004499
PAY44963660,2023-11-12,428.94,Cash,Failed,POL22934928
PAY41487866,2022-09-27,1361.46,Bank Transfer,Successful,POL30115645
PAY66169734,2022-01-14,1251.09,Credit Card,Failed,POL17801092
PAY39032204,2023-06-15,219.4,Cash,Failed,POL59128367
PAY54378073,2023-05-19,1417.23,Credit Card,Failed,POL89451042
PAY54766170,2024-08-19,735.96,Credit Card,Failed,POL93764594
PAY86206496,2022-04-01,744.18,Cash,Failed,POL75180219
PAY46607532,2024-07-08,1116.22,Credit Card,Failed,POL23499238
PAY18601240,2024-12-10,1246.38,Bank Transfer,Failed,POL59950728
PAY01021395,2023-12-04,430.22,Credit Card,Successful,POL88647419
PAY90081265,2023-01-30,614.41,Cash,Successful,POL86241971
PAY30218859,2023-07-05,1201.62,Credit Card,Failed,POL34270146
PAY24700578,2024-01-11,162.44,Bank Transfer,Failed,POL95376981
PAY40230050,2024-01-14,1054.28,Bank Transfer,Successful,POL56975228
PAY59961479,2023-03-29,750.75,Cash,Failed,POL55604629
PAY18370010,2022-06-13,856.78,Cash,Failed,POL58108694
PAY59703479,2022-06-13,569.27,Cash,Successful,POL10977821
PAY59431509,2022-07-04,771.39,Cash,Successful,POL62665179
PAY08116612,2023-09-10,679.41,Bank Transfer,Successful,POL76724353
PAY58372043,2022-10-05,124.42,Credit Card,Failed,POL02913059
PAY91227520,2023-02-17,310.89,Bank Transfer,Failed,POL32669675
PAY59088614,2022-07-09,723.38,Cash,Failed,POL42310944
PAY41952294,2024-07-03,537.88,Cash,Failed,POL10264853
PAY66824040,2024-09-25,829.83,Bank Transfer,Failed,POL96005181
PAY09763770,2024-11-22,136.8,Credit Card,Successful,POL05159511
PAY30439687,2024-06-01,821.11,Cash,Successful,POL66161034
PAY07083308,2022-05-27,745.22,Cash,Successful,POL07546280
PAY36548411,2023-05-11,191.31,Cash,Successful,POL50614997
PAY99653088,2024-01-14,802.23,Cash,Successful,POL74496346
PAY53927149,2023-08-08,455.12,Cash,Failed,POL61919833
PAY99540339,2023-09-11,276.75,Bank Transfer,Failed,POL84892449
PAY93531156,2024-05-07,1402.67,Cash,Failed,POL49819394
PAY28284203,2024-07-29,1420.98,Credit Card,Failed,POL42519290
PAY87806358,2022-02-13,672.91,Cash,Successful,POL66984423
PAY11234430,2023-06-29,505.41,Cash,Successful,POL90960707
PAY92561342,2023-03-17,589.22,Credit Card,Failed,POL18917162
PAY22705907,2024-03-26,607.4,Bank Transfer,Successful,POL29858612
PAY66885407,2023-04-10,238.46,Cash,Failed,POL59147290
PAY70276421,2024-04-11,633.73,Cash,Failed,POL44633851
PAY28881884,2024-05-17,307.53,Cash,Successful,POL37985546
PAY30919666,2023-05-01,1226.64,Credit Card,Successful,POL60705643
PAY50563744,2022-05-01,705.84,Credit Card,Failed,POL82064166
PAY87609437,2024-08-12,969.48,Credit Card,Failed,POL73225608
PAY56090610,2024-04-15,1289.57,Bank Transfer,Successful,POL18735683
PAY81699979,2024-09-25,1081.42,Bank Transfer,Successful,POL72620502
PAY66647999,2022-06-24,484.58,Cash,Failed,POL32822609
PAY39284497,2024-09-05,355.58,Cash,Successful,POL75284988
PAY63975309,2022-05-28,256.03,Cash,Failed,POL06082159
PAY19981675,2023-05-02,919.73,Bank Transfer,Failed,POL47766482
PAY43057438,2024-01-19,253.44,Bank Transfer,Failed,POL16668072
PAY06993018,2024-09-11,1137,Cash,Failed,POL24807912
PAY88880505,2023-12-13,209.13,Cash,Failed,POL34332950
PAY97003643,2023-07-23,1467.79,Cash,Successful,POL03026921
PAY59145930,2024-01-20,86.11,Bank Transfer,Successful,POL89942249
PAY82547471,2023-03-28,871.9,Cash,Successful,POL71729242
PAY08666938,2022-12-10,968.6,Credit Card,Successful,POL80674848
PAY28804471,2022-02-05,996.22,Bank Transfer,Failed,POL68220534
PAY81796612,2024-07-16,985.67,Bank Transfer,Failed,POL07408282
PAY62375555,2022-04-23,1475.93,Cash,Successful,POL73147278
PAY41214784,2022-01-16,1408.59,Cash,Failed,POL45632663
PAY28220791,2023-05-09,803.12,Cash,Successful,POL87314266
PAY52414612,2024-03-17,1161.47,Credit Card,Successful,POL58913291
PAY44918789,2023-03-19,381.16,Bank Transfer,Failed,POL83977017
PAY87684443,2022-11-28,1356.42,Credit Card,Successful,POL30619857
PAY20405066,2023-02-28,1073.25,Bank Transfer,Successful,POL27171310
PAY49253069,2022-01-18,1360.32,Bank Transfer,Successful,POL45280706
PAY00666096,2022-12-26,509.69,Cash,Failed,POL43758168
PAY78073996,2022-01-07,209.76,Cash,Successful,POL78449319
PAY00529779,2023-05-15,923.9,Cash,Successful,POL03235385
PAY79629883,2024-10-22,855.7,Credit Card,Failed,POL57397238
PAY45879151,2023-01-11,1462.5,Credit Card,Failed,POL45419104
PAY14762738,2023-06-05,62.84,Credit Card,Successful,POL02312997
PAY12455871,2024-03-30,81.83,Bank Transfer,Failed,POL15832827
PAY50501210,2021-12-31,1106.81,Bank Transfer,Failed,POL82089087
PAY53649344,2023-09-25,616.25,Credit Card,Failed,POL05711134
PAY44385430,2022-02-14,1115.21,Cash,Successful,POL25392096
PAY89304359,2024-01-11,121.99,Cash,Successful,POL67053864
PAY45661483,2023-03-18,1261.82,Bank Transfer,Successful,POL18063392
PAY23563520,2022-01-05,341.44,Cash,Failed,POL21189445
PAY99047900,2024-04-29,352.98,Credit Card,Failed,POL39231633
PAY23593926,2023-08-30,764.5,Bank Transfer,Successful,POL85035096
PAY12649691,2022-01-27,1385.75,Bank Transfer,Failed,POL89307610
PAY53109458,2024-05-19,1447.47,Credit Card,Successful,POL36547956
PAY46215761,2024-03-02,1227.84,Cash,Successful,POL45419104
PAY62714573,2024-03-12,756.81,Cash,Successful,POL27460532
PAY31647245,2024-06-05,1482.49,Credit Card,Successful,POL76996418
PAY67000864,2022-08-13,659.41,Credit Card,Failed,POL61725675
PAY44260747,2023-07-19,1359.61,Bank Transfer,Failed,POL22478374
PAY54455078,2024-09-19,843.13,Credit Card,Successful,POL51514265
PAY10964661,2024-06-23,95.1,Cash,Failed,POL10125019
PAY11851725,2024-05-21,1067.38,Bank Transfer,Failed,POL08580196
PAY91843821,2022-08-12,1091.17,Bank Transfer,Failed,POL24379753
PAY46550449,2024-07-09,1468.65,Cash,Failed,POL56720424
PAY18990602,2022-11-19,695.78,Cash,Failed,POL92982957
PAY45787865,2024-01-08,1144.33,Bank Transfer,Failed,POL96864283
PAY80802402,2024-12-05,423.36,Cash,Successful,POL38939218
PAY87919561,2024-08-04,1302.31,Bank Transfer,Failed,POL20843719
PAY66632473,2023-10-28,487.82,Bank Transfer,Successful,POL99023082
PAY35410729,2023-12-20,1288.55,Credit Card,Successful,POL25694425
PAY64440151,2022-02-25,1186.74,Cash,Successful,POL30067784
PAY30559527,2022-11-08,166.07,Credit Card,Successful,POL50805715
PAY69247771,2022-02-18,390.73,Credit Card,Failed,POL38386145
PAY74212138,2023-02-24,166.77,Bank Transfer,Successful,POL28148630
PAY48104039,2022-04-25,62.09,Cash,Successful,POL14245598
PAY97839837,2023-08-30,1011.71,Cash,Failed,POL17909247
PAY05690486,2024-09-13,733.94,Bank Transfer,Successful,POL52467400
PAY02122438,2024-11-24,363.24,Credit Card,Successful,POL78045083
PAY10201592,2023-12-29,824.49,Credit Card,Successful,POL18985962
PAY89800864,2022-09-14,1424.95,Bank Transfer,Failed,POL66073787
PAY77495685,2024-06-05,669.23,Cash,Successful,POL05595265
PAY80274431,2023-05-29,246.63,Bank Transfer,Failed,POL72400250
PAY11777789,2022-06-22,357.6,Bank Transfer,Successful,POL98651688
PAY42073012,2023-04-12,621.81,Credit Card,Failed,POL55696704
PAY84369568,2023-04-29,1492.89,Credit Card,Failed,POL83494214
PAY06321947,2024-08-28,898.18,Bank Transfer,Failed,POL02376824
PAY51491118,2023-04-20,1279.19,Cash,Successful,POL28256709
PAY46438798,2022-05-28,54.29,Credit Card,Failed,POL07841878
PAY42198349,2024-08-31,615.46,Credit Card,Failed,POL62323938
PAY42512729,2022-12-24,111.26,Credit Card,Failed,POL88399292
PAY17665281,2023-02-06,562.47,Bank Transfer,Failed,POL95945115
PAY12960721,2022-06-06,1365.13,Bank Transfer,Successful,POL38196708
PAY43998772,2024-07-13,1290.04,Cash,Failed,POL51851655
PAY03560113,2023-07-09,76.27,Credit Card,Successful,POL14011432
PAY42094722,2022-01-26,964.74,Cash,Successful,POL81654453
PAY32779615,2022-03-14,400.04,Credit Card,Successful,POL89472328
PAY03976973,2024-12-17,105.4,Credit Card,Successful,POL20686006
PAY11960115,2022-08-28,551.03,Bank Transfer,Failed,POL13559855
PAY66124819,2024-07-14,602.57,Cash,Successful,POL93077983
PAY94714994,2024-12-13,203.77,Cash,Successful,POL38146133
PAY37576268,2024-01-25,276.23,Credit Card,Failed,POL02258663
PAY90581163,2023-09-15,1428.41,Cash,Successful,POL75089142
PAY93173386,2022-12-11,334.8,Credit Card,Failed,POL02598961
PAY37636848,2023-03-22,283.72,Credit Card,Successful,POL48112744
PAY61563755,2024-02-25,902.79,Cash,Failed,POL62890808
PAY58183905,2023-09-02,804.07,Credit Card,Failed,POL06079689
PAY05223514,2024-06-23,53.26,Credit Card,Successful,POL14328771
PAY95799012,2023-08-31,503.5,Bank Transfer,Successful,POL80418743
PAY49318750,2024-07-07,1214.07,Credit Card,Successful,POL18309119
PAY95196803,2024-02-19,249.67,Credit Card,Successful,POL84536532
PAY53959248,2023-07-08,753.56,Cash,Failed,POL81553263
PAY35601856,2022-09-05,1006.19,Credit Card,Successful,POL50777099
PAY06622291,2022-02-20,1095.64,Cash,Successful,POL32979560
PAY63920686,2023-05-13,1227.71,Bank Transfer,Successful,POL76262312
PAY14447814,2023-11-19,1363.99,Cash,Failed,POL54717291
PAY26959161,2023-12-17,924.9,Bank Transfer,Failed,POL71729242
PAY09105102,2023-06-02,1431.98,Credit Card,Failed,POL38773717
PAY74607289,2023-03-28,1280.28,Bank Transfer,Failed,POL20348552
PAY29166581,2024-08-21,906.71,Cash,Successful,POL92252183
PAY04451714,2023-09-25,1072.86,Credit Card,Failed,POL27083712
PAY48927057,2024-10-30,1330.54,Cash,Failed,POL11204815
PAY23751174,2024-07-15,739.47,Credit Card,Failed,POL70876228
PAY97095279,2024-02-10,1050.76,Credit Card,Failed,POL22260500
PAY59317229,2024-07-17,695.31,Credit Card,Failed,POL26049302
PAY45062226,2023-02-02,611.06,Cash,Failed,POL70601305
PAY08164415,2022-08-30,1435.74,Bank Transfer,Successful,POL32410068
PAY36357577,2022-12-03,826.1,Bank Transfer,Successful,POL72579941
PAY94265101,2022-07-12,774.98,Credit Card,Failed,POL21669788
PAY10691982,2023-08-22,616.52,Cash,Successful,POL87833198
PAY50060115,2023-04-09,937.42,Bank Transfer,Failed,POL25107234
PAY51820110,2022-06-14,1153.66,Bank Transfer,Successful,POL54140134
PAY24690146,2022-11-04,136.18,Bank Transfer,Successful,POL02543918
PAY22979240,2022-12-08,891.38,Cash,Successful,POL20029148
PAY03337881,2023-12-06,595.34,Bank Transfer,Failed,POL87577770
PAY15777305,2022-03-15,196.19,Cash,Failed,POL02585077
PAY84740611,2024-03-24,634.23,Cash,Successful,POL95639712
PAY09218065,2024-01-03,370.53,Bank Transfer,Successful,POL20505761
PAY78084109,2023-12-22,912.03,Cash,Successful,POL87284738
PAY07018889,2023-08-14,528.48,Bank Transfer,Failed,POL13559855
PAY02626905,2022-10-23,485.59,Bank Transfer,Successful,POL05477127
PAY98223943,2023-05-04,710.92,Credit Card,Failed,POL87603432
PAY39416161,2023-10-29,595.18,Credit Card,Failed,POL45280706
PAY82235976,2022-11-12,1005.58,Cash,Failed,POL20597369
PAY83039526,2024-06-05,348.13,Credit Card,Failed,POL58468979
PAY66950878,2022-06-10,1086.66,Cash,Successful,POL12305734
PAY02018546,2023-11-22,1180.23,Bank Transfer,Successful,POL40441861
PAY87777619,2023-12-11,820.94,Cash,Failed,POL54969569
PAY04369107,2023-06-05,1188.55,Bank Transfer,Successful,POL16772067
PAY66598298,2024-03-06,1273.4,Cash,Failed,POL11227831
PAY77880863,2022-10-29,1455.31,Cash,Successful,POL54226110
PAY61102158,2022-05-04,1211.57,Bank Transfer,Failed,POL61565872
PAY81974593,2023-09-11,663.54,Bank Transfer,Successful,POL41295564
PAY79618090,2022-12-09,1408.53,Credit Card,Failed,POL39805762
PAY02827140,2022-12-28,898.97,Bank Transfer,Failed,POL17832980
PAY95163341,2023-03-31,1441.6,Credit Card,Successful,POL12925982
PAY52741532,2022-04-17,1210.55,Cash,Successful,POL90115447
PAY62504930,2022-01-27,288.3,Cash,Failed,POL45984602
PAY62910381,2023-10-03,1176.55,Credit Card,Successful,POL63419367
PAY49288518,2022-12-14,1402.48,Bank Transfer,Failed,POL58601836
PAY66485289,2022-07-27,917.01,Credit Card,Failed,POL14316031
PAY04960984,2023-12-10,212.97,Bank Transfer,Failed,POL52356256
PAY09458391,2023-12-09,89.1,Credit Card,Successful,POL81900573
PAY81485546,2024-09-24,333.63,Cash,Failed,POL94744561
PAY86568955,2022-06-14,902.73,Credit Card,Successful,POL81452413
PAY18655691,2023-11-28,1150.14,Cash,Successful,POL48910951
PAY74446824,2024-01-12,186.63,Cash,Successful,POL23016733
PAY09985397,2022-06-01,1444.57,Cash,Failed,POL16772067
PAY72366202,2022-02-19,634.28,Cash,Successful,POL87258820
PAY05704182,2023-07-23,1438.65,Cash,Failed,POL93327871
PAY40302395,2022-07-21,1478.92,Credit Card,Failed,POL26231753
PAY24109802,2023-08-15,1483.33,Credit Card,Successful,POL56971563
PAY19993406,2023-09-07,384.76,Bank Transfer,Failed,POL00790731
PAY26370352,2023-04-07,1475.77,Cash,Successful,POL83585187
PAY64196730,2024-07-19,1136.49,Bank Transfer,Successful,POL64943722
PAY26414924,2024-07-04,87.78,Cash,Successful,POL50777099
PAY55160813,2022-09-30,1119.05,Credit Card,Successful,POL22879421
PAY76260919,2023-02-22,979.27,Cash,Successful,POL04124548
PAY53390182,2022-12-23,1233.4,Credit Card,Failed,POL15857890
PAY46286227,2022-01-06,1088.47,Cash,Successful,POL96624216
PAY84663660,2022-11-25,244.16,Cash,Failed,POL74252623
PAY99742278,2024-02-07,655.83,Cash,Successful,POL67788128
PAY49093162,2022-01-28,754.19,Cash,Successful,POL37350059
PAY72173858,2023-06-05,825.21,Cash,Successful,POL22321187
PAY07190807,2024-03-12,787.82,Credit Card,Failed,POL88240464
PAY17373123,2023-07-21,136.42,Bank Transfer,Successful,POL70127485
PAY79649032,2022-11-14,376.58,Credit Card,Failed,POL51728504
PAY93827561,2024-01-31,1335.27,Cash,Successful,POL17634644
PAY98063940,2022-02-04,1416.34,Credit Card,Successful,POL41761083
PAY94114048,2022-08-05,1313.96,Cash,Successful,POL86049888
PAY71542083,2023-01-31,1388.17,Cash,Successful,POL89180514
PAY21464550,2022-03-08,1376.33,Bank Transfer,Successful,POL19587292
PAY33608024,2024-09-19,1119.56,Credit Card,Successful,POL87154495
PAY79772437,2023-07-11,1483.5,Bank Transfer,Successful,POL63605662
PAY17569637,2023-03-28,786.04,Bank Transfer,Failed,POL90664485
PAY94455439,2024-06-14,62.46,Bank Transfer,Failed,POL41037493
PAY68483639,2022-06-14,603.93,Credit Card,Failed,POL39104228
PAY68771969,2024-02-29,1363.3,Cash,Successful,POL30061822
PAY78110840,2022-07-17,641.69,Credit Card,Failed,POL20853634
PAY08283480,2024-07-10,290.92,Bank Transfer,Failed,POL02268206
PAY44354813,2022-12-18,603.97,Cash,Failed,POL95259878
PAY50781812,2022-04-13,999.26,Bank Transfer,Successful,POL90638463
PAY20943250,2022-09-20,148.76,Cash,Successful,POL96459344
PAY69027489,2023-11-09,1162.72,Cash,Successful,POL87901300
PAY64862067,2022-01-17,338.13,Cash,Failed,POL43307974
PAY17401508,2022-10-26,1251.79,Bank Transfer,Failed,POL48633548
PAY33768197,2023-04-04,182.16,Bank Transfer,Successful,POL66183736
PAY54077204,2022-05-07,552.53,Bank Transfer,Failed,POL10223827
PAY04089445,2023-02-17,1159.1,Cash,Successful,POL20405348
PAY51872187,2022-03-16,623.61,Cash,Successful,POL11227831
PAY60622657,2022-05-25,1181.99,Cash,Failed,POL96855506
PAY38459116,2023-09-21,221.72,Cash,Successful,POL43920577
PAY28634594,2023-06-27,1374.79,Credit Card,Failed,POL85747478
PAY43257135,2023-12-10,1419.19,Cash,Failed,POL13716373
PAY67643059,2023-05-14,837.81,Bank Transfer,Failed,POL31185889
PAY85928663,2023-08-27,310.71,Credit Card,Failed,POL27741875
PAY33324475,2023-10-30,612.95,Credit Card,Failed,POL13721219
PAY18911155,2022-05-20,306.58,Cash,Successful,POL56063267
PAY33672648,2024-08-12,1389.39,Bank Transfer,Successful,POL56665937
PAY35097191,2023-11-16,652.81,Bank Transfer,Successful,POL01760964
PAY33132406,2022-04-20,810.67,Credit Card,Successful,POL44698969
PAY53993151,2023-09-20,1132.33,Cash,Failed,POL61653642
PAY75218473,2022-08-10,557.69,Bank Transfer,Successful,POL78018067
PAY75469483,2023-11-23,178.68,Credit Card,Successful,POL54704012
PAY12348479,2024-12-08,669,Cash,Successful,POL52685173
PAY53396699,2022-03-28,257.03,Bank Transfer,Successful,POL77315241
PAY83451620,2023-11-30,441.81,Cash,Successful,POL82889617
PAY52707306,2022-06-22,701.46,Bank Transfer,Successful,POL83011095
PAY82346753,2022-10-05,1029.28,Credit Card,Successful,POL09146332
PAY84553229,2023-08-14,1421.91,Bank Transfer,Successful,POL85669523
PAY47870710,2023-03-03,550.34,Bank Transfer,Failed,POL40501212
PAY86792556,2024-09-27,594.82,Cash,Failed,POL21148415
PAY47136864,2022-08-21,160.31,Credit Card,Successful,POL01562531
PAY90487031,2023-08-02,1038.87,Cash,Successful,POL75206437
PAY19289445,2024-07-11,251.13,Bank Transfer,Successful,POL54448931
PAY52956590,2023-12-02,371.56,Bank Transfer,Failed,POL61092074
PAY30410362,2022-05-02,1061.83,Credit Card,Successful,POL83680669
